"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.766918542E0,-1.798329812E-1,-1.115527417E-1,-3.610427624E-1
3.776952542E0,-2.622559908E-1,-5.749611005E-2,-3.831662875E-1
3.786986542E0,-3.119594800E-1,4.630848616E-3,-3.426339734E-1
3.797020542E0,-3.030504430E-1,3.459300488E-2,-3.007731718E-1
3.807054542E0,-2.257672638E-1,8.168691829E-2,-2.175994527E-1
3.817088542E0,-1.663271738E-1,1.274532214E-1,-4.702798605E-2
3.827122542E0,-1.198648145E-1,1.641461076E-1,1.488970077E-1
3.837156542E0,-8.767576447E-2,1.480253340E-1,2.794010139E-1
3.847190542E0,-8.944797331E-2,9.477254838E-2,3.638096648E-1
3.857224542E0,-1.656432141E-1,7.650862411E-2,3.588611662E-1
3.867258542E0,-2.783530101E-1,6.257280886E-2,3.084476423E-1
3.877292542E0,-3.550234193E-1,9.631021991E-2,2.638234466E-1
3.887326542E0,-3.438258186E-1,1.288134299E-1,2.229350370E-1
3.897360542E0,-2.460656720E-1,1.689099804E-1,1.932890689E-1
3.907394542E0,-1.649748042E-1,2.036139362E-1,1.920822036E-1
3.917428542E0,-8.054267300E-2,2.337452231E-1,1.857619482E-1
3.927462542E0,-7.401999431E-3,2.470026152E-1,1.448320234E-1
3.937496542E0,1.714727053E-2,2.240512705E-1,1.019298327E-1
3.947530542E0,-2.182674240E-3,1.802177645E-1,7.662893057E-2
3.957564542E0,6.302942159E-3,1.216345109E-1,1.030770564E-1
3.967598542E0,2.143315170E-3,6.123978987E-2,1.928721625E-1
3.977632542E0,3.934363919E-2,1.974400073E-2,2.814375991E-1
3.987666542E0,8.247550668E-2,4.494418457E-2,3.614894897E-1
3.997700542E0,1.325189018E-1,5.702862516E-2,3.555674297E-1
4.007734542E0,1.412097098E-1,2.103798956E-2,1.763643032E-1
4.017768542E0,1.147551521E-1,-3.156765550E-3,-1.182956046E-1
4.027802542E0,9.737006430E-2,-1.648914814E-3,-3.778576005E-1
4.037836542E0,6.109979474E-2,-3.355994806E-2,-5.909564513E-1
4.047870542E0,1.075993661E-2,-6.128145128E-2,-7.003882617E-1
4.057904542E0,-1.539332511E-2,-5.413688466E-2,-6.237903214E-1
4.067938542E0,-4.577054232E-3,-4.014245108E-2,-4.500397235E-1
4.077972542E0,2.195759213E-2,-5.331330433E-2,-2.823825091E-1
4.088006542E0,4.633490827E-2,-1.100279340E-1,-1.118034410E-1
4.098040542E0,-1.138060028E-2,-1.665171535E-1,6.211964965E-2
4.108074542E0,5.277161462E-2,-1.872943573E-1,2.992078722E-2
4.118108542E0,1.300274946E-1,-9.897611171E-2,1.932329357E-2
4.128142542E0,4.177110163E-2,-4.182981133E-2,2.554122269E-2
4.138176542E0,4.549901225E-2,-4.613014609E-3,-1.449062830E-1
4.148210917E0,-3.000513330E-2,5.131092533E-2,-2.124924946E-1
4.158244917E0,-1.346493349E-1,1.042288117E-1,-2.141484261E-1
4.168278917E0,-1.820635112E-1,6.223630160E-2,-1.990567625E-1
4.178312917E0,-2.181906793E-1,3.425255075E-2,-1.216904980E-1
4.188346917E0,-2.146448547E-1,-2.111546516E-2,1.052089512E-2
4.198380917E0,-1.910556336E-1,-6.558032423E-2,1.075326347E-1
4.208414917E0,-1.797027527E-1,-6.833100066E-2,2.049127489E-1
4.218448917E0,-1.569613779E-1,-7.154156059E-2,2.915643919E-1
4.228482917E0,-1.466687252E-1,-6.141798377E-2,3.568684351E-1
4.238516917E0,-1.748150104E-1,-5.912192836E-2,3.897672093E-1
4.248550917E0,-1.987863105E-1,-8.325923458E-2,3.519684684E-1
4.258584917E0,-1.829315669E-1,-1.103129858E-1,2.769112694E-1
4.268618917E0,-1.226771791E-1,-1.170498553E-1,1.997467339E-1
4.278652917E0,-4.051120025E-3,-9.289544597E-2,5.592744827E-2
4.288686917E0,1.122567464E-1,-9.600952685E-2,-1.284633279E-1
4.298720917E0,1.633825526E-1,-7.147373289E-2,-2.783537775E-1
4.308754917E0,1.334060706E-1,-2.444136143E-4,-3.147772533E-1
4.318788917E0,9.369257678E-2,7.547659054E-2,-2.334997863E-1
4.328822917E0,8.316260934E-2,1.910197645E-1,-1.118455410E-1
4.338856917E0,1.114516579E-1,2.523288439E-1,-2.560027957E-2
4.348890917E0,2.093880251E-1,2.675891997E-1,-2.686327815E-2
4.358924917E0,2.457512014E-1,2.747099389E-1,-1.596664095E-1
4.368958917E0,1.607420048E-1,2.751056492E-1,-3.063210100E-1
4.378992917E0,4.530664799E-2,2.871317638E-1,-4.052167225E-1
4.389026917E0,-7.029510780E-2,2.808986320E-1,-3.946882260E-1
4.399060917E0,-1.293694910E-1,2.745305756E-1,-3.190433818E-1
4.409094917E0,-1.331135180E-1,2.238702992E-1,-9.438633978E-2
4.419128917E0,-1.070640992E-1,1.604790263E-1,2.724621230E-1
4.429162917E0,-6.325996634E-2,4.640394196E-2,5.652760649E-1
4.439196917E0,-8.270488199E-2,-8.262817383E-2,7.831228548E-1
4.449230917E0,-6.970359799E-2,-1.701628925E-1,8.544273108E-1
4.459264917E0,-4.149988219E-2,-2.501605502E-1,7.906049520E-1
4.469298917E0,-3.010364975E-2,-3.004585916E-1,5.307646286E-1
4.479332917E0,-6.209412290E-2,-2.840865339E-1,2.500082302E-1
4.489366917E0,-1.134775537E-1,-2.297208770E-1,-6.804697216E-2
4.499400917E0,-2.016315108E-1,-1.821251263E-1,-3.539524287E-1
4.509434917E0,-2.528683957E-1,-1.686287293E-1,-5.248823297E-1
4.519468917E0,-2.889198424E-1,-1.257496351E-1,-5.548259211E-1
4.529502917E0,-2.448846806E-1,-7.790143088E-2,-4.083666176E-1
4.539536917E0,-1.069201389E-1,-4.730952948E-2,-1.955642205E-1
4.549570917E0,5.019918691E-2,-4.178420305E-2,-2.252932191E-3
4.559604917E0,1.408721976E-1,-1.838949323E-2,1.577034992E-1
4.569638917E0,1.173309054E-1,3.409131378E-2,2.783543622E-1
4.579672917E0,8.735823325E-2,1.002241999E-1,3.766659379E-1
4.589706917E0,4.403377309E-2,1.658409230E-1,4.425225431E-1
4.599740917E0,1.866761969E-2,1.943114546E-1,3.924124897E-1
4.609774917E0,2.628990384E-3,1.723864424E-1,2.484540403E-1
4.619808917E0,-4.220994431E-2,2.036471191E-1,8.549681783E-2
4.629842917E0,-1.903660641E-2,1.989170140E-1,9.668371081E-3
4.639876917E0,7.837694655E-2,1.989829414E-1,-5.663496137E-2
4.649910917E0,1.151334852E-1,1.945225391E-1,-9.505643070E-2
4.659944917E0,1.004986353E-1,1.530317201E-1,-1.534034568E-1
4.669978917E0,7.218554003E-2,9.007796511E-2,-2.395557475E-1
4.680012917E0,5.400573344E-2,4.192292824E-2,-3.071881521E-1
4.690046917E0,6.191437583E-2,1.900842100E-2,-3.292789328E-1
4.700080917E0,7.172260500E-2,-2.177941650E-2,-3.388122332E-1
4.710114917E0,7.516675207E-2,-5.604029953E-2,-3.103099805E-1
4.720148917E0,7.054144917E-2,-7.165938199E-2,-2.332869476E-1
4.730182917E0,8.894845664E-2,-7.444543406E-2,-1.041143525E-1
4.740216917E0,6.010165676E-2,-9.266097263E-2,7.136526704E-3
4.750250917E0,3.047831923E-2,-9.663839489E-2,1.833511412E-2
4.760284917E0,-6.158163272E-2,-1.147206169E-1,-4.604857743E-2
4.770318917E0,-1.443806914E-1,-7.381554276E-2,-9.530084431E-2
4.780352917E0,-1.936908457E-1,-2.975399539E-2,-9.361567676E-2
4.790385917E0,-1.362469130E-1,4.124406651E-2,-5.512754917E-2
4.800419917E0,-2.806371152E-2,1.476002415E-1,8.888703346E-2
4.810453917E0,5.340573602E-2,2.449174981E-1,2.497111917E-1
4.820487917E0,1.368115256E-1,2.961114791E-1,3.716636449E-1
4.830521917E0,2.006598497E-1,3.181437877E-1,4.423944890E-1
4.840555917E0,1.850444583E-1,2.777636473E-1,4.269192481E-1
4.850589917E0,1.172100781E-1,2.727597463E-1,3.452658051E-1
4.860623917E0,2.107223231E-2,2.448493780E-1,1.956308788E-1
4.870657917E0,2.586436358E-2,2.422535066E-1,6.798908472E-2
4.880691917E0,8.488934694E-2,2.530186692E-1,-3.019677579E-2
4.890725917E0,1.577856160E-1,2.584185728E-1,-1.198825389E-1
4.900759917E0,2.012401311E-1,2.491948825E-1,-2.469168073E-1
4.910793917E0,1.574912453E-1,2.344648692E-1,-3.519328004E-1
4.920827917E0,8.402169323E-2,2.058608750E-1,-3.722565526E-1
4.930861917E0,2.322906003E-2,1.901149079E-1,-3.589950675E-1
4.940895917E0,-5.752069577E-2,1.845944054E-1,-3.230510634E-1
4.950929917E0,-1.268726477E-1,1.840731262E-1,-1.937942684E-1
4.960963917E0,-1.918689447E-1,1.906720014E-1,-2.450158775E-2
4.970997917E0,-1.395919314E-1,1.669128639E-1,1.236797208E-1
4.981031917E0,-6.863700190E-2,1.665174459E-1,3.250782931E-1
4.991065917E0,-3.706632229E-3,1.489262438E-1,4.697577041E-1
5.001099917E0,2.225744465E-2,1.203102627E-1,4.912590855E-1
5.011133917E0,1.299976738E-2,1.073360221E-1,4.344615716E-1
5.021167917E0,3.973849984E-2,1.028067689E-1,4.216234249E-1
5.031201917E0,1.207263104E-1,8.495887399E-2,3.987116951E-1
5.041235917E0,1.947511835E-1,4.267531872E-2,3.658111668E-1
5.051269917E0,2.818004736E-1,-8.310501426E-3,3.634003597E-1
5.061303917E0,3.696060097E-1,-3.715861693E-2,2.893453735E-1
5.071337917E0,4.419568250E-1,-4.665449515E-2,1.731921887E-1
5.081371917E0,4.398796381E-1,-4.818719655E-2,7.668214023E-2
5.091405917E0,4.410978324E-1,-4.905463099E-2,7.165178061E-3
5.101439917E0,4.018610054E-1,-5.851074815E-2,-8.833914936E-2
5.111473917E0,3.357982859E-1,-4.784323409E-2,-2.287834221E-1
5.121507917E0,2.752067695E-1,3.992478848E-3,-4.561535722E-1
5.131541917E0,2.602200817E-1,6.593071863E-2,-6.628883135E-1
5.141575917E0,2.218607939E-1,1.915182397E-1,-8.187440926E-1
5.151609250E0,1.465899340E-1,3.499843620E-1,-8.688751960E-1
5.161643250E0,1.913013262E-1,5.171113801E-1,-8.403209031E-1
5.171677250E0,1.727489150E-1,6.606008828E-1,-7.025037843E-1
5.181711250E0,1.573417393E-1,7.489602050E-1,-4.907006764E-1
5.191745250E0,1.795715741E-1,7.933698079E-1,-3.035389048E-1
5.201778250E0,1.924124251E-1,8.137824377E-1,-1.049417335E-1
5.211812250E0,2.601862775E-1,7.897435109E-1,7.982384920E-2
5.221846250E0,3.050306391E-1,7.910610348E-1,1.989620376E-1
5.231880250E0,2.939403348E-1,7.644912869E-1,2.233092588E-1
5.241914250E0,2.267543835E-1,7.324530767E-1,2.038754529E-1
5.251948250E0,1.061080155E-1,6.978499854E-1,1.410237318E-1
5.261982250E0,-1.215318192E-2,6.868727151E-1,1.290562356E-1
5.272016250E0,-1.196175870E-1,6.823381993E-1,1.711211050E-1
5.282050250E0,-1.772648110E-1,6.362843594E-1,2.065259957E-1
5.292084250E0,-2.259480342E-1,6.257228261E-1,2.010974407E-1
5.302118250E0,-2.767510923E-1,5.995768552E-1,1.572427386E-1
5.312152250E0,-3.245600836E-1,6.057427441E-1,1.004183275E-1
5.322186250E0,-3.093296948E-1,6.227723211E-1,5.769096851E-2
5.332220250E0,-2.161371555E-1,6.553758109E-1,-2.564530313E-2
5.342254250E0,-7.386853315E-2,6.516840251E-1,-1.286381596E-1
5.352288250E0,3.146385829E-2,6.504292126E-1,-1.862320644E-1
5.362322250E0,6.638754149E-2,6.317429732E-1,-1.706930888E-1
5.372356250E0,2.164947127E-2,6.115692021E-1,-1.845036274E-1
5.382390250E0,-2.808499904E-3,5.442702350E-1,-2.087572932E-1
5.392424250E0,4.629810736E-2,4.699880844E-1,-2.887869644E-1
5.402458250E0,1.383985695E-1,4.268878193E-1,-3.657041627E-1
5.412492250E0,2.456118184E-1,4.468468514E-1,-4.977734685E-1
5.422526250E0,2.906979624E-1,5.114043514E-1,-6.416599971E-1
5.432560250E0,2.476559319E-1,5.892709914E-1,-7.516999179E-1
5.442594250E0,1.755707995E-1,6.370379193E-1,-8.407869262E-1
5.452628250E0,1.466866871E-1,6.343142863E-1,-8.839446402E-1
5.462662250E0,7.170661652E-2,5.991196029E-1,-8.610831964E-1
5.472696250E0,5.152459995E-2,5.725909317E-1,-7.453369778E-1
5.482729250E0,3.428526775E-2,5.463095976E-1,-5.980578947E-1
5.492763250E0,6.588038233E-2,5.403739429E-1,-4.485685641E-1
5.502797250E0,1.144065118E-1,5.609356767E-1,-3.637108469E-1
5.512831250E0,1.760772049E-1,6.075417861E-1,-3.642394352E-1
5.522865250E0,2.021432883E-1,6.788333783E-1,-4.361619419E-1
5.532899250E0,2.070166137E-1,7.625519116E-1,-5.793889046E-1
5.542933250E0,2.219250036E-1,8.385025652E-1,-7.241191864E-1
5.552967250E0,2.463408931E-1,9.377363929E-1,-8.041155285E-1
5.563001250E0,2.868398233E-1,1.035026168E0,-7.799805611E-1
5.573035250E0,2.894199072E-1,1.125390354E0,-6.612744820E-1
5.583069250E0,2.919219856E-1,1.171759505E0,-4.945118916E-1
5.593103250E0,2.839660996E-1,1.264657436E0,-2.734690136E-1
5.603137250E0,3.133583533E-1,1.359261438E0,-6.566423178E-4
5.613171250E0,3.622889502E-1,1.406457386E0,2.132555562E-1
5.623205250E0,4.265758704E-1,1.403529100E0,2.607735389E-1
5.633239250E0,4.356487025E-1,1.356822419E0,1.962869364E-1
5.643273250E0,4.481664583E-1,1.322533469E0,1.930926025E-2
5.653307250E0,3.811703039E-1,1.355497586E0,-2.286319792E-2
5.663341250E0,3.397986585E-1,1.471372297E0,-5.467789829E-2
5.673375250E0,2.574570348E-1,1.493693312E0,-5.778569341E-2
5.683409250E0,-4.206450395E-3,1.381497815E0,8.923669696E-2
5.693443250E0,2.872820738E-1,1.534472086E0,3.608492196E-2
5.703477250E0,3.228507597E-1,1.600983287E0,3.586740553E-2
5.713510250E0,1.748185918E-1,1.550458081E0,1.342655200E-1
5.723544250E0,1.120965327E-1,1.635762672E0,1.942708164E-1
5.733578250E0,-2.258198339E-2,1.734938174E0,-1.106234729E-2
5.743612250E0,-1.238270340E-1,1.739830539E0,-4.720515668E-2
5.753646250E0,-2.261908032E-1,1.582015796E0,7.803050816E-2
5.763680250E0,-1.326928748E-1,1.466678152E0,1.578958726E-1
5.773714250E0,-2.148259722E-2,1.451330673E0,2.075621223E-1
5.783748250E0,6.654423773E-2,1.587531329E0,2.141829246E-1
5.793782250E0,9.350794181E-2,1.750532259E0,2.785496593E-1
5.803816250E0,3.017894179E-3,1.864359568E0,5.262540865E-1
5.813850250E0,-4.781757943E-2,1.850261492E0,6.657645589E-1
5.823884250E0,-1.001319601E-1,1.759685929E0,6.660773849E-1
5.833918250E0,-1.232864224E-1,1.616310593E0,5.324369323E-1
5.843952250E0,-2.311503750E-1,1.414749030E0,3.898777217E-1
5.853986250E0,-4.697630397E-1,1.195448988E0,3.349396223E-1
5.864020250E0,-6.957571207E-1,9.817388834E-1,3.184709394E-1
5.874054250E0,-7.845203394E-1,8.430624432E-1,4.420044798E-1
5.884088250E0,-6.567563385E-1,7.370161707E-1,6.215063989E-1
5.894122250E0,-5.048870449E-1,6.783162651E-1,8.275780660E-1
5.904156250E0,-3.304068607E-1,6.492118954E-1,9.740689445E-1
5.914190250E0,-2.084459290E-1,6.168387859E-1,1.047593588E0
5.924223250E0,-9.154795513E-2,5.650388872E-1,1.074564455E0
5.934257250E0,1.021230832E-2,4.524829095E-1,1.057071925E0
5.944291250E0,1.010119660E-1,3.264424485E-1,1.052584187E0
5.954325250E0,1.133490063E-1,1.624914917E-1,1.052550273E0
5.964359250E0,4.266026214E-2,-8.566244021E-2,1.015656096E0
5.974393250E0,-1.799112242E-1,-3.658090471E-1,9.938068056E-1
5.984427250E0,-4.990095699E-1,-5.394747873E-1,1.061714029E0
5.994461250E0,-7.904730973E-1,-6.609955698E-1,1.195709993E0
6.004495250E0,-1.021607246E0,-7.170235171E-1,1.385875479E0
6.014529250E0,-1.148803336E0,-7.217360806E-1,1.461558330E0
6.024563250E0,-1.090666956E0,-7.574087738E-1,1.366523534E0
6.034597250E0,-8.919016774E-1,-7.479304373E-1,1.140737979E0
6.044631250E0,-7.423886655E-1,-7.486274984E-1,8.330083752E-1
6.054665250E0,-6.492713177E-1,-6.921327241E-1,5.077581739E-1
6.064699250E0,-4.577279350E-1,-6.129703411E-1,2.164791262E-1
6.074733250E0,-3.889481606E-1,-5.513808878E-1,1.079162121E-1
6.084767250E0,-4.145789918E-1,-5.403853449E-1,9.667201638E-3
6.094801250E0,-4.162548038E-1,-5.698959500E-1,-1.654855585E-1
6.104834250E0,-3.498745805E-1,-6.219002089E-1,-3.660105568E-1
6.114868250E0,-2.957754104E-1,-6.286075500E-1,-5.601188207E-1
6.124902250E0,-2.082057546E-1,-6.221316124E-1,-6.635344309E-1
6.134936250E0,-1.366713569E-2,-5.942209518E-1,-7.399370742E-1
6.144970500E0,2.179064316E-1,-5.648509723E-1,-8.822185421E-1
6.155004500E0,3.816400181E-1,-5.774900213E-1,-1.113631457E0
6.165038500E0,3.934610416E-1,-5.661690809E-1,-1.426445800E0
6.175072500E0,3.049932535E-1,-4.976468763E-1,-1.766247382E0
6.185106500E0,1.380527616E-1,-4.312697227E-1,-2.052914146E0
6.195140500E0,-7.563110322E-2,-3.604599412E-1,-2.303049846E0
6.205174500E0,-2.674364412E-1,-2.720724061E-1,-2.528765818E0
6.215208500E0,-2.949395509E-1,-2.196648355E-1,-2.651294222E0
6.225242500E0,-2.874004434E-1,-2.619951685E-1,-2.728818362E0
6.235276500E0,-2.486768192E-1,-3.148711011E-1,-2.736412725E0
6.245310500E0,-1.743300569E-1,-3.129460515E-1,-2.569212763E0
6.255344500E0,-1.561270899E-1,-2.922321439E-1,-2.351646055E0
6.265378500E0,-9.210899547E-2,-2.583250174E-1,-2.085370286E0
6.275411500E0,5.983075708E-2,-1.712465277E-1,-1.775971887E0
6.285445500E0,1.941379385E-1,3.155142948E-2,-1.426550465E0
6.295479500E0,2.554661675E-1,2.691908982E-1,-1.194816538E0
6.305513500E0,2.910470594E-1,4.867514670E-1,-1.149017052E0
6.315547500E0,3.048697311E-1,6.853537546E-1,-1.308127391E0
6.325581500E0,2.356223255E-1,8.420847157E-1,-1.588344676E0
6.335615500E0,1.311382829E-1,9.952560380E-1,-1.775569013E0
6.345649500E0,2.054711580E-2,1.208202861E0,-1.805183991E0
6.355683500E0,-8.681785002E-2,1.361036068E0,-1.620868059E0
6.365717500E0,-7.513701349E-2,1.432670892E0,-1.324042928E0
6.375751500E0,1.894116341E-1,1.659214392E0,-9.863188612E-1
6.385785500E0,3.395466435E-1,1.868671743E0,-5.469964993E-1
6.395819500E0,3.129098719E-1,1.931311795E0,-2.018248343E-1
6.405853500E0,2.339334304E-1,1.923574905E0,-1.079045177E-1
6.415887500E0,1.422704313E-1,1.878192764E0,-9.025001943E-2
6.425920500E0,-1.230562614E-1,1.798727788E0,1.355489838E-1
6.435954500E0,-1.794949756E-1,1.637822207E0,1.046604824E-1
6.445988500E0,-1.879507072E-1,1.564517127E0,-9.937343001E-3
6.456022500E0,-2.532725845E-1,1.553180252E0,8.390754461E-3
6.466056500E0,-2.249151966E-1,1.535843404E0,3.277539790E-2
6.476090500E0,-2.424862989E-1,1.460905781E0,8.932557464E-2
6.486124500E0,-3.602825513E-1,1.394655804E0,2.656366682E-1
6.496158500E0,-4.603374743E-1,1.322152961E0,6.321641189E-1
6.506192500E0,-6.271561249E-1,1.200799117E0,1.147030168E0
6.516226500E0,-8.454476687E-1,1.087639999E0,1.762608075E0
6.526260500E0,-9.655670198E-1,9.869382276E-1,2.253828569E0
6.536294500E0,-8.994334028E-1,8.888013375E-1,2.536070745E0
6.546328500E0,-5.177441219E-1,7.831227086E-1,2.631264001E0
6.556362500E0,-4.767724626E-2,6.669379489E-1,2.627724096E0
6.566396500E0,1.236632024E-1,7.198049645E-1,2.727371761E0
6.576429500E0,1.676594802E-1,9.182452843E-1,2.949385861E0
6.586463500E0,1.710016025E-1,1.061155182E0,3.026740431E0
6.596497500E0,1.542155620E-1,1.075757141E0,2.894698023E0
6.606531500E0,1.807834826E-1,9.437903076E-1,2.667386929E0
6.616565500E0,1.889114048E-1,7.169711114E-1,2.539553931E0
6.626599500E0,3.767039448E-2,4.740416667E-1,2.513726195E0
6.636633500E0,-2.066778041E-1,2.109013210E-1,2.433280787E0
6.646667500E0,-4.583369956E-1,-1.299912053E-1,2.300784050E0
6.656701500E0,-6.030666927E-1,-4.113266243E-1,2.181453488E0
6.666735500E0,-5.897960714E-1,-6.022931792E-1,2.036661810E0
6.676769500E0,-3.876166765E-1,-7.084100568E-1,1.676118400E0
6.686803500E0,-9.506257027E-2,-7.492209908E-1,1.133247111E0
6.696837500E0,1.113735245E-1,-7.758772776E-1,5.469175619E-1
6.706871500E0,1.786654019E-1,-7.977463026E-1,2.362351137E-1
6.716904500E0,1.581376550E-1,-8.500399987E-1,2.513367176E-1
6.726938500E0,3.894437852E-1,-8.975791776E-1,1.469627488E-1
6.736972500E0,6.855482476E-1,-8.956900884E-1,1.780611652E-1
6.747006500E0,9.594463737E-1,-9.083273832E-1,1.318570518E-1
6.757040500E0,1.221109493E0,-9.814636257E-1,-1.251415247E-1
6.767074500E0,1.410458051E0,-9.915534349E-1,-4.719574267E-1
6.777108500E0,1.510411232E0,-9.511522445E-1,-7.839753789E-1
6.787142500E0,1.554687811E0,-8.499632540E-1,-1.178290552E0
6.797176500E0,1.494439855E0,-8.172917904E-1,-1.734829708E0
6.807210500E0,1.307083079E0,-6.504539171E-1,-2.109297677E0
6.817244500E0,1.073505086E0,-3.473824972E-1,-2.333691010E0
6.827278500E0,9.335582650E-1,5.056233555E-3,-2.557707197E0
6.837311500E0,7.776622132E-1,3.153761543E-1,-2.701460409E0
6.847345500E0,6.737422076E-1,5.409319134E-1,-2.820280509E0
6.857379500E0,6.039575891E-1,7.415702015E-1,-2.889950668E0
6.867413500E0,6.395641357E-1,8.974764128E-1,-2.852339623E0
6.877447500E0,7.389417319E-1,1.016776861E0,-2.747457531E0
6.887481500E0,8.677859328E-1,1.152675363E0,-2.627683750E0
6.897515500E0,8.549698593E-1,1.226288153E0,-2.555323287E0
6.907549500E0,7.750971859E-1,1.178258831E0,-2.523832523E0
6.917583500E0,7.003528860E-1,1.023976684E0,-2.552656372E0
6.927617500E0,5.901194224E-1,8.746199392E-1,-2.640919508E0
6.937651500E0,4.944841173E-1,7.574702427E-1,-2.655286701E0
6.947685500E0,4.614257142E-1,6.780768216E-1,-2.592911528E0
6.957719500E0,4.305565086E-1,6.951266447E-1,-2.462976456E0
6.967752500E0,3.965352152E-1,7.838848932E-1,-2.245667025E0
6.977786500E0,2.910087602E-1,8.962313944E-1,-2.044375457E0
6.987820500E0,2.311775646E-1,9.932600909E-1,-1.924869479E0
6.997854500E0,1.283656794E-1,1.101637721E0,-1.837996227E0
7.007888500E0,-8.773016185E-3,1.203930812E0,-1.760058689E0
7.017922500E0,-1.347803673E-1,1.309045989E0,-1.645893558E0
7.027956500E0,-2.335015404E-1,1.493825020E0,-1.262137871E0
7.037990500E0,-3.317964515E-1,1.699779158E0,-7.416017765E-1
7.048024500E0,-3.160015140E-1,1.821556634E0,-2.829257154E-1
7.058058500E0,-2.996342804E-1,1.874567929E0,6.706113160E-2
7.068092500E0,-3.378870575E-1,1.834293039E0,5.151168948E-1
7.078125500E0,-6.085445836E-1,1.796865450E0,9.949727404E-1
7.088159500E0,-9.162769653E-1,1.758348086E0,1.562230427E0
7.098193500E0,-1.108328910E0,1.683506357E0,2.201402434E0
7.108227500E0,-1.206446358E0,1.501147196E0,2.803433511E0
7.118261500E0,-1.196952161E0,1.188910850E0,3.294671547E0
7.128295500E0,-1.116862994E0,8.357178287E-1,3.617382887E0
7.138329500E0,-1.005159467E0,5.678785144E-1,3.933798530E0
7.148363625E0,-7.826367319E-1,4.297133401E-1,4.259347524E0
7.158397625E0,-5.838096189E-1,4.826982502E-1,4.292877797E0
7.168431625E0,-5.857054324E-1,5.551281490E-1,4.068833544E0
7.178465625E0,-7.733862906E-1,6.090535107E-1,3.777842764E0
7.188498625E0,-1.043239532E0,7.019352157E-1,3.490355051E0
7.198532625E0,-1.353686411E0,6.808709867E-1,3.148623887E0
7.208566625E0,-1.484753065E0,6.216869317E-1,2.697220008E0
7.218600625E0,-1.463942386E0,4.100048612E-1,2.281155531E0
7.228634625E0,-1.604057607E0,-7.498454735E-2,2.321614171E0
7.238668625E0,-1.679320482E0,-5.098408060E-1,2.672214975E0
7.248702625E0,-1.542289375E0,-7.960434473E-1,2.983917178E0
7.258736625E0,-1.251201092E0,-1.081869235E0,3.221073228E0
7.268770625E0,-9.002535479E-1,-1.489004283E0,3.081532350E0
7.278804625E0,-5.201206496E-1,-1.920631417E0,2.379135570E0
7.288838625E0,-2.683357430E-1,-2.264573997E0,1.555726569E0
7.298871625E0,-2.030980656E-1,-2.418958032E0,8.365979809E-1
7.308905625E0,-2.405094284E-1,-2.304522467E0,4.963584423E-1
7.318939625E0,-3.663782736E-1,-2.119689934E0,3.392115980E-1
7.328973625E0,-4.006689043E-1,-1.968966841E0,5.431186259E-2
7.339007625E0,-3.906435607E-1,-1.798945304E0,-3.558311391E-1
7.349041625E0,-3.411437374E-1,-1.562926392E0,-5.170119774E-1
7.359075625E0,-9.236959856E-2,-1.377889352E0,-4.419711506E-1
7.369109625E0,2.775116323E-1,-1.275293814E0,-2.760306787E-1
7.379143625E0,6.520623399E-1,-1.232869048E0,-2.603940547E-2
7.389177625E0,8.647450883E-1,-1.253768751E0,5.000714242E-2
7.399211625E0,8.279822548E-1,-1.358625700E0,-3.095843410E-1
7.409244625E0,5.837120800E-1,-1.421842872E0,-9.281279558E-1
7.419278625E0,2.314377291E-1,-1.473354503E0,-1.561597758E0
7.429312625E0,-5.477536406E-2,-1.528605136E0,-2.174944367E0
7.439346625E0,-1.423253220E-1,-1.561380388E0,-2.749202925E0
7.449380625E0,-1.309085604E-1,-1.582436504E0,-3.331046491E0
7.459414625E0,-2.657537587E-2,-1.603400818E0,-3.931996418E0
7.469448625E0,4.170585036E-2,-1.567718916E0,-4.453033034E0
7.479482625E0,8.654069200E-2,-1.438378944E0,-4.736078618E0
